rating_id,movie_id,user_id,rating_value,rating_date
5149,1402,416,8.0,2023-01-14
5150,716,511,6.5,2023-10-23
5151,147,742,10.0,2024-11-28
5152,1254,758,8.3,2024-03-06
5153,1569,654,7.2,2024-04-05
5154,1792,88,7.7,2023-08-22
5155,642,715,6.9,2024-01-05
5156,389,212,7.5,2023-05-29
5157,1614,391,8.6,2025-08-18
5158,1397,9,5.4,2024-05-10
5159,918,873,6.9,2025-05-04
5160,1018,344,4.8,2023-10-20
5161,528,656,6.1,2023-12-06
5162,1278,694,4.9,2025-01-21
5163,1438,260,10.0,2023-07-14
5164,1851,622,8.4,2025-05-04
5165,373,940,9.0,2023-11-06
5166,814,293,9.0,2024-03-27
5167,875,913,7.7,2023-09-09
5168,1300,446,6.7,2023-01-29
5169,1348,898,5.6,2024-08-26
5170,429,938,8.4,2024-02-14
5171,328,614,4.1,2024-08-09
5172,1941,137,6.5,2024-02-08
5173,1798,25,5.9,2023-03-02
5174,1225,576,8.1,2025-06-17
5175,1518,380,7.3,2023-07-09
5176,649,940,7.6,2025-02-25
5177,849,430,7.7,2023-08-05
5178,478,287,7.9,2024-11-04
5179,549,582,7.8,2024-03-01
5180,379,733,6.9,2025-01-25
5181,927,854,9.6,2024-08-11
5182,1887,54,6.4,2024-08-16
5183,1020,117,8.4,2023-04-22
5184,972,888,6.5,2024-06-30
5185,654,193,7.2,2025-07-30
5186,1628,150,10.0,2025-05-28
5187,350,268,6.9,2023-03-11
5188,328,637,7.1,2024-11-30
5189,1868,379,8.1,2023-03-22
5190,735,782,4.7,2025-04-22
5191,1162,888,8.4,2024-07-13
5192,315,96,8.7,2023-08-28
5193,36,930,7.4,2025-07-13
5194,857,578,6.0,2024-03-14
5195,165,953,8.9,2024-12-06
5196,1815,221,6.2,2023-04-11
5197,818,384,7.7,2024-02-23
5198,716,52,6.2,2024-03-12
5199,1112,845,6.1,2023-12-01
5200,172,669,5.9,2023-07-31
5201,291,993,7.5,2024-02-16
5202,1658,912,4.6,2023-07-19
5203,1239,896,6.1,2024-04-09
5204,275,1,9.2,2025-02-15
5205,57,80,6.1,2023-06-15
5206,1340,111,6.2,2023-02-13
5207,756,921,9.4,2024-11-24
5208,1173,340,8.5,2025-10-04
5209,1486,299,8.2,2025-07-27
5210,1900,401,6.7,2023-07-22
5211,323,113,8.9,2024-06-11
5212,310,487,5.7,2024-06-29
5213,1214,354,6.3,2024-09-23
5214,586,806,8.3,2023-07-23
5215,240,922,4.3,2024-04-08
5216,147,544,6.6,2023-06-19
5217,661,733,6.2,2025-09-26
5218,1893,708,7.9,2024-06-24
5219,1771,917,6.5,2023-06-07
5220,1956,726,4.9,2024-10-17
5221,1903,658,8.9,2025-03-17
5222,1575,62,6.5,2023-08-18
5223,841,554,6.5,2024-05-27
5224,448,899,6.8,2024-07-02
5225,87,50,7.7,2025-06-24
5226,311,222,7.0,2023-12-10
5227,1212,975,6.5,2024-08-25
5228,651,537,6.8,2023-04-04
5229,647,752,6.0,2024-11-24
5230,1552,522,6.1,2023-04-22
5231,1362,591,6.9,2025-07-17
5232,1436,655,6.6,2025-09-06
5233,1192,776,6.9,2025-07-01
5234,824,746,9.5,2025-04-19
5235,477,753,5.3,2025-04-11
5236,893,37,3.4,2024-10-13
5237,501,293,7.2,2025-03-19
5238,949,262,5.5,2024-01-22
5239,1369,654,4.2,2023-08-28
5240,1475,70,5.1,2022-12-10
5241,1664,63,6.3,2025-07-03
5242,316,289,8.5,2024-03-20
5243,1323,63,7.8,2025-06-06
5244,837,279,5.6,2024-03-18
5245,353,248,8.0,2023-09-28
5246,1694,66,8.5,2025-06-30
5247,1275,357,7.5,2023-02-19
5248,1481,416,6.5,2023-05-28
5249,608,395,7.3,2023-06-25
5250,1361,916,6.0,2023-08-14
5251,1565,522,8.6,2024-06-08
5252,1954,349,5.4,2023-01-03
5253,369,78,8.8,2024-12-06
5254,88,704,6.1,2025-02-22
5255,884,219,5.1,2024-08-08
5256,773,854,6.6,2025-02-01
5257,156,339,6.5,2024-03-27
5258,687,196,7.1,2023-05-25
5259,1359,535,4.8,2023-07-23
5260,531,650,8.5,2025-07-10
5261,1277,671,8.9,2023-09-18
5262,1054,106,7.0,2023-02-03
5263,56,282,9.3,2024-08-29
5264,1324,528,6.9,2023-05-22
5265,1370,662,8.8,2022-10-29
5266,1129,223,6.2,2023-08-04
5267,696,489,8.9,2025-04-17
5268,199,318,7.3,2024-08-27
5269,399,470,8.0,2023-01-10
5270,420,328,6.1,2024-12-04
5271,1483,361,4.8,2025-09-01
5272,220,518,6.7,2024-05-21
5273,457,52,7.1,2023-08-26
5274,1341,202,6.6,2025-02-02
5275,1103,44,7.8,2024-11-13
5276,1558,640,6.6,2023-10-13
5277,1744,655,7.6,2023-01-31
5278,83,13,7.4,2023-03-19
5279,90,106,5.9,2025-04-23
5280,559,945,6.1,2025-08-17
5281,1176,413,8.0,2024-08-19
5282,1095,529,7.4,2025-01-18
5283,1745,954,7.5,2025-08-09
5284,1743,326,5.9,2024-02-11
5285,460,391,5.9,2023-04-24
5286,1443,289,7.2,2024-01-26
5287,1753,459,6.7,2023-07-20
5288,322,113,5.1,2025-06-01
5289,132,499,5.2,2025-08-21
5290,1678,861,6.6,2024-03-08
5291,1316,836,8.0,2025-07-11
5292,172,462,7.6,2025-05-17
5293,363,563,7.5,2025-03-16
5294,1742,269,7.6,2022-11-18
5295,311,37,6.9,2023-03-11
5296,194,94,4.0,2024-02-23
5297,1946,986,6.1,2024-11-11
5298,1698,950,6.2,2025-03-16
5299,355,623,4.1,2024-03-05
5300,1602,39,7.9,2025-03-27
5301,157,159,6.7,2023-01-25
5302,763,910,8.5,2024-11-06
5303,1535,474,5.6,2023-07-26
5304,607,810,5.8,2023-05-22
5305,1048,934,6.1,2024-03-13
5306,1358,673,8.2,2023-05-26
5307,1868,106,8.3,2024-11-20
5308,1810,415,7.1,2024-11-08
5309,231,919,6.5,2024-10-26
5310,1457,621,8.9,2023-12-04
5311,763,540,7.4,2025-01-01
5312,1103,711,7.0,2024-05-20
5313,315,573,3.8,2024-07-05
5314,1782,662,7.0,2023-03-30
5315,892,721,8.3,2023-04-19
5316,1113,210,6.0,2023-04-15
5317,855,496,7.3,2023-01-31
5318,1098,719,6.8,2023-07-25
5319,1023,106,5.1,2025-04-08
5320,823,447,3.9,2025-02-14
5321,611,96,5.9,2023-11-04
5322,1831,110,6.5,2023-07-27
5323,18,375,5.5,2025-09-18
5324,213,529,5.8,2024-06-18
5325,1564,951,6.7,2023-09-29
5326,1194,399,5.8,2025-09-15
5327,225,435,6.9,2024-05-14
5328,1088,819,5.4,2023-02-04
5329,670,530,5.6,2022-10-18
5330,537,433,7.3,2023-02-15
5331,1140,116,5.9,2022-11-08
5332,1101,88,7.0,2024-03-29
5333,120,583,7.5,2024-05-17
5334,798,585,5.8,2024-12-08
5335,634,482,7.7,2023-09-02
5336,626,847,7.9,2024-01-16
5337,1537,852,8.0,2025-06-02
5338,274,395,7.6,2024-12-07
5339,1715,450,4.6,2024-07-19
5340,1714,365,8.0,2025-09-07
5341,1380,594,8.0,2023-09-30
5342,2,754,5.5,2024-01-22
5343,88,730,1.9,2025-07-06
5344,1628,534,4.9,2024-05-28
5345,796,207,8.0,2024-01-30
5346,364,680,5.8,2024-12-14
5347,1168,204,5.9,2025-08-01
5348,1901,164,7.6,2024-08-03
5349,1030,424,8.2,2024-05-20
5350,1876,68,7.8,2025-10-07
5351,1910,488,7.2,2024-09-24
5352,1020,891,4.9,2024-12-17
5353,906,43,7.9,2023-09-09
5354,1308,737,8.3,2025-05-12
5355,1075,329,6.3,2024-01-11
5356,984,886,5.2,2023-12-31
5357,501,29,9.3,2023-05-14
5358,1704,341,6.6,2023-05-09
5359,643,993,4.8,2023-06-10
5360,1067,550,6.3,2024-06-22
5361,671,213,7.3,2024-10-23
5362,1590,384,5.4,2024-07-25
5363,1509,195,5.0,2023-10-10
5364,1966,262,7.7,2025-08-29
5365,795,366,9.4,2025-08-17
5366,1307,660,8.2,2025-09-18
5367,823,553,6.5,2023-02-27
5368,578,69,7.1,2024-05-31
5369,1937,603,6.6,2023-08-29
5370,1783,357,7.4,2022-10-18
5371,818,433,7.8,2024-03-20
5372,1534,336,8.3,2024-04-04
5373,637,451,7.9,2025-06-01
5374,1588,723,6.8,2025-06-05
5375,1527,154,7.4,2023-09-15
5376,244,559,5.8,2025-01-07
5377,1221,379,6.1,2023-01-14
5378,892,253,7.2,2023-04-10
5379,1484,374,8.7,2023-05-18
5380,265,975,7.6,2024-01-10
5381,446,246,6.7,2025-02-15
5382,607,254,7.7,2025-01-09
5383,1349,593,7.4,2024-10-13
5384,370,672,5.6,2023-06-17
5385,229,608,6.9,2023-03-17
5386,1251,789,7.7,2023-05-17
5387,289,780,10.0,2023-07-05
5388,1465,522,6.8,2025-06-17
5389,1905,168,6.9,2023-04-29
5390,894,290,5.2,2024-04-14
5391,1657,164,5.3,2024-12-26
5392,297,398,7.9,2023-06-16
5393,367,410,6.2,2023-12-10
5394,154,676,7.0,2024-08-08
5395,396,146,6.4,2022-12-29
5396,375,97,8.4,2024-01-01
5397,36,480,7.3,2024-09-07
5398,626,928,6.2,2023-02-24
5399,1414,796,7.9,2023-04-29
5400,131,718,4.5,2024-08-28
5401,94,494,9.4,2024-09-19
5402,583,344,7.8,2022-12-11
5403,335,573,8.0,2024-03-05
5404,1253,45,5.3,2024-10-13
5405,519,69,6.7,2023-10-30
5406,1090,698,6.8,2025-07-02
5407,445,339,7.8,2025-06-13
5408,1630,553,8.0,2022-12-30
5409,1992,834,7.0,2025-02-15
5410,231,275,7.9,2024-03-12
5411,577,952,10.0,2024-06-22
5412,1501,436,6.4,2022-11-21
5413,995,439,6.5,2023-07-21
5414,1921,562,7.1,2023-11-18
5415,1047,497,5.5,2023-10-25
5416,1879,620,8.3,2022-11-11
5417,1803,890,6.3,2025-03-01
5418,1164,214,7.2,2024-10-15
5419,1583,5,6.5,2023-01-29
5420,1766,835,6.7,2024-10-07
5421,1434,896,8.1,2024-02-01
5422,1774,796,7.4,2025-02-22
5423,230,208,6.3,2025-05-23
5424,185,7,8.6,2022-11-12
5425,965,156,6.1,2024-05-01
5426,1767,808,5.3,2023-11-09
5427,1260,528,6.8,2025-07-29
5428,915,350,6.3,2023-09-14
5429,315,210,5.3,2025-01-06
5430,1691,162,6.9,2025-03-19
5431,1558,923,5.9,2023-04-27
5432,833,846,5.8,2025-02-05
5433,1205,474,8.3,2023-10-06
5434,1249,184,8.8,2025-04-09
5435,1217,491,8.7,2023-06-20
5436,1256,773,8.5,2023-02-04
5437,569,394,4.5,2023-01-11
5438,1179,441,4.7,2024-01-05
5439,1415,607,5.8,2024-02-19
5440,1079,574,7.1,2022-12-17
5441,198,831,6.6,2023-08-20
5442,1335,663,8.4,2024-12-10
5443,330,228,6.5,2023-07-28
5444,1053,262,7.9,2023-06-23
5445,1431,325,5.1,2022-12-10
5446,408,72,5.8,2024-12-25
5447,228,654,7.5,2025-05-11
5448,1507,380,8.6,2024-11-21
5449,1126,831,5.9,2025-06-19
5450,41,757,8.5,2024-11-19
5451,117,728,9.2,2024-06-12
5452,450,63,7.7,2025-01-28
5453,1793,169,7.9,2023-07-22
5454,885,328,5.9,2024-08-28
5455,865,129,6.1,2025-02-27
5456,840,896,9.4,2024-06-19
5457,43,531,8.9,2024-01-05
5458,1511,380,6.4,2025-07-19
5459,1410,967,5.6,2025-10-07
5460,1527,308,10.0,2025-09-03
5461,345,437,6.1,2024-11-08
5462,1447,110,8.9,2024-04-26
5463,5,992,6.6,2025-08-09
5464,128,245,5.7,2024-11-21
5465,12,5,7.5,2023-06-13
5466,713,824,8.3,2023-07-12
5467,1918,558,4.4,2023-01-29
5468,403,479,5.7,2024-12-05
5469,1532,838,6.3,2024-09-23
5470,331,196,8.3,2023-02-24
5471,1105,964,6.6,2024-04-11
5472,690,938,4.8,2023-10-10
5473,397,8,5.5,2023-10-18
5474,1115,549,2.2,2023-08-16
5475,812,939,4.6,2024-02-12
5476,387,578,3.7,2023-11-06
5477,1788,947,6.6,2024-08-17
5478,198,484,7.1,2024-06-12
5479,8,129,5.0,2023-02-07
5480,659,908,7.3,2024-07-01
5481,1294,740,7.3,2025-01-05
5482,96,863,7.1,2024-07-29
5483,669,9,7.0,2024-12-23
5484,1659,655,7.2,2023-01-20
5485,368,468,10.0,2024-03-01
5486,554,784,10.0,2024-05-27
5487,501,849,4.7,2024-12-30
5488,1816,230,6.6,2022-11-15
5489,1085,569,10.0,2023-03-21
5490,1842,886,8.4,2022-12-11
5491,482,733,5.8,2024-06-01
5492,1127,865,9.0,2023-05-29
5493,1454,171,5.4,2023-11-27
5494,4,973,6.4,2023-01-27
5495,1916,496,9.1,2023-04-25
5496,728,813,8.1,2023-12-23
5497,1133,487,5.1,2022-12-14
5498,1412,481,8.8,2023-03-21
5499,332,467,5.7,2024-10-03
5500,1895,942,6.2,2023-03-28
5501,856,765,7.9,2023-05-26
5502,1726,973,7.3,2023-02-13
5503,1660,774,6.1,2023-03-01
5504,1262,119,7.0,2023-03-14
5505,351,124,7.8,2023-02-20
5506,1352,900,7.6,2023-06-06
5507,1595,779,7.1,2023-08-10
5508,1157,514,10.0,2024-02-24
5509,1572,300,6.6,2022-10-16
5510,1253,144,7.1,2024-08-09
5511,128,327,7.5,2023-06-11
5512,123,132,6.5,2025-09-10
5513,924,710,7.3,2024-01-26
5514,816,751,7.9,2024-12-27
5515,1094,493,6.8,2024-08-04
5516,1429,669,6.5,2025-02-19
5517,886,517,8.5,2025-10-08
5518,336,944,8.3,2024-11-19
5519,1685,400,8.4,2023-02-14
5520,937,204,9.0,2023-08-24
5521,1549,2,5.8,2023-11-25
5522,894,799,8.3,2024-10-03
5523,1912,618,7.0,2024-05-08
5524,500,63,3.6,2025-04-13
5525,1757,9,8.2,2025-02-28
5526,466,454,6.2,2023-02-24
5527,364,930,7.5,2023-09-05
5528,1729,85,6.7,2025-03-12
5529,1139,150,5.6,2025-05-20
5530,1822,75,4.3,2025-05-23
5531,424,50,9.1,2023-05-07
5532,1807,848,7.2,2023-03-27
5533,1787,145,7.2,2024-01-04
5534,1028,734,5.8,2023-08-21
5535,1249,879,8.3,2022-11-30
5536,1829,286,7.5,2023-02-07
5537,790,145,4.6,2025-02-12
5538,1379,199,7.1,2024-10-19
5539,1618,303,4.7,2025-06-05
5540,1808,692,6.8,2025-02-22
5541,1966,298,7.3,2023-12-23
5542,418,501,7.4,2025-02-15
5543,440,222,7.6,2023-02-18
5544,1669,910,6.7,2023-07-04
5545,991,695,7.4,2023-11-14
5546,835,988,4.1,2024-06-25
5547,1844,54,6.2,2022-11-26
5548,1530,358,5.8,2023-08-24
5549,171,757,5.6,2023-09-18
5550,1036,675,9.6,2024-10-07
5551,689,496,7.5,2023-01-29
5552,1301,870,6.6,2023-03-01
5553,234,842,7.7,2024-12-15
5554,1809,709,9.2,2022-12-15
5555,1293,679,6.1,2023-07-24
5556,1974,458,8.1,2022-12-24
5557,1111,481,5.1,2023-03-05
5558,1870,97,7.0,2025-02-08
5559,1662,776,6.5,2023-02-14
5560,1537,634,7.2,2023-04-22
5561,1695,855,7.1,2023-08-14
5562,1573,951,8.2,2023-04-06
5563,825,803,6.9,2022-12-05
5564,363,729,5.2,2023-04-20
5565,815,925,6.5,2024-12-03
5566,932,438,8.5,2023-09-02
5567,215,958,6.9,2022-12-10
5568,508,124,8.9,2024-07-20
5569,889,695,8.0,2025-10-02
5570,1131,594,7.4,2024-11-15
5571,625,597,5.1,2024-04-04
5572,1977,647,4.3,2023-12-20
5573,1592,487,6.9,2023-09-22
5574,223,111,4.3,2025-07-06
5575,2,386,7.8,2025-08-20
5576,1994,374,8.4,2023-08-05
5577,153,727,3.8,2025-08-19
5578,389,625,4.9,2023-06-26
5579,318,445,9.0,2024-04-26
5580,1360,359,7.6,2023-06-22
5581,1036,791,5.9,2022-12-16
5582,1621,409,7.6,2024-12-08
5583,322,413,4.3,2024-11-09
5584,412,789,5.5,2023-11-16
5585,1844,467,5.8,2022-10-27
5586,463,417,8.5,2023-04-12
5587,1469,304,8.0,2023-04-13
5588,1247,42,6.7,2024-01-25
5589,313,622,7.1,2023-12-12
5590,204,625,3.4,2025-06-01
5591,1379,741,7.3,2024-05-13
5592,1108,698,7.8,2023-05-08
5593,1740,387,5.3,2024-03-28
5594,1041,537,6.1,2024-05-10
5595,1498,876,5.8,2024-08-01
5596,1989,241,8.8,2022-12-03
5597,459,200,6.9,2025-09-10
5598,716,295,5.0,2023-05-21
5599,1839,798,7.1,2023-01-11
5600,383,273,7.8,2022-10-22
5601,945,17,5.1,2024-05-07
5602,1510,18,6.3,2024-08-13
5603,1229,630,5.1,2024-01-09
5604,1492,731,5.1,2023-08-10
5605,1754,376,4.8,2024-01-18
5606,130,156,5.6,2023-04-08
5607,1083,166,3.9,2023-10-31
5608,977,959,4.2,2024-10-09
5609,667,844,5.3,2024-12-16
5610,1451,860,6.5,2023-11-21
5611,1921,289,7.1,2023-02-23
5612,1566,968,8.5,2023-01-29
5613,1508,142,7.6,2023-02-01
5614,1928,691,6.4,2023-12-06
5615,1435,389,8.2,2024-12-05
5616,41,699,5.2,2023-04-05
5617,832,730,8.1,2023-02-20
5618,1952,374,6.9,2024-08-24
5619,1835,201,7.1,2024-04-25
5620,988,800,7.4,2024-07-17
5621,1010,470,7.5,2024-06-11
5622,790,640,4.7,2025-04-19
5623,195,206,6.1,2024-02-02
5624,1333,981,10.0,2023-10-07
5625,89,712,6.6,2025-05-04
5626,866,187,5.1,2025-09-20
5627,1548,131,5.9,2022-10-28
5628,1289,858,7.6,2022-11-19
5629,1482,91,6.3,2023-08-10
5630,759,594,5.3,2023-07-17
5631,1691,78,6.1,2024-06-14
5632,1192,779,4.9,2023-06-24
5633,343,265,7.2,2024-12-15
5634,13,250,8.8,2024-05-26
5635,1301,639,8.3,2024-06-02
5636,1841,721,4.3,2024-04-11
5637,1914,14,8.3,2023-11-21
5638,1103,470,6.0,2024-02-13
5639,1071,22,6.7,2025-04-15
5640,206,371,6.8,2022-11-23
5641,1754,710,7.3,2024-12-22
5642,1340,292,5.9,2024-03-31
5643,1666,490,6.1,2024-02-18
5644,546,688,6.9,2025-04-09
5645,507,250,6.6,2022-12-03
5646,1578,432,4.7,2023-02-07
5647,154,52,5.5,2023-06-22
5648,1273,781,4.8,2024-04-12
5649,261,117,8.6,2025-06-21
5650,957,343,6.7,2024-09-12
5651,1243,505,8.2,2023-09-12
5652,911,808,7.3,2024-08-26
5653,1959,656,5.0,2022-12-26
5654,840,601,4.4,2023-12-05
5655,240,118,5.9,2025-02-11
5656,944,85,6.1,2024-06-08
5657,1881,930,5.8,2023-02-19
5658,1031,968,7.4,2024-08-28
5659,1423,337,9.0,2024-08-24
5660,227,39,3.5,2025-04-24
5661,722,764,4.7,2024-09-13
5662,1987,719,9.2,2023-03-14
5663,1216,99,9.7,2023-05-06
5664,859,45,8.0,2023-08-15
5665,1187,71,7.2,2025-03-28
5666,1748,407,6.2,2024-01-11
5667,1093,726,6.7,2024-09-02
5668,1318,849,6.0,2024-06-30
5669,506,932,6.4,2024-10-28
5670,1109,156,6.1,2022-12-11
5671,1419,430,6.9,2024-02-07
5672,613,10,6.8,2023-07-27
5673,717,32,7.0,2024-07-07
5674,1354,517,8.4,2023-04-28
5675,1019,34,4.9,2023-12-07
5676,365,138,9.6,2023-03-28
5677,1505,411,7.3,2023-07-07
5678,1384,358,6.5,2024-02-29
5679,35,574,7.7,2023-11-24
5680,1467,586,5.9,2024-04-30
5681,1684,735,7.7,2025-09-16
5682,1499,214,3.7,2024-10-08
5683,309,686,6.1,2023-06-10
5684,1437,268,7.8,2023-05-26
5685,801,865,8.0,2023-09-07
5686,772,480,3.3,2024-12-27
5687,755,932,7.4,2025-02-05
5688,1426,345,5.1,2024-02-02
5689,1953,613,6.5,2023-03-21
5690,1684,467,10.0,2024-06-15
5691,818,885,8.6,2025-07-26
5692,1094,570,6.9,2024-02-07
5693,788,941,6.8,2023-11-11
5694,1565,875,4.0,2024-09-18
5695,350,209,9.2,2025-08-01
5696,1253,226,6.1,2024-06-28
5697,1782,327,8.1,2025-07-28
5698,725,296,9.2,2025-03-29
5699,1178,520,7.9,2025-08-30
5700,1699,513,8.4,2023-06-04
5701,193,731,9.2,2023-09-14
5702,284,212,7.5,2023-09-20
5703,663,367,2.9,2023-01-27
5704,918,504,4.1,2023-10-01
5705,419,916,7.5,2022-12-18
5706,631,92,8.9,2025-06-06
5707,1264,615,6.1,2025-03-08
5708,1039,192,6.2,2025-03-21
5709,1215,111,8.5,2025-03-27
5710,1159,291,6.6,2023-09-21
5711,1825,585,7.3,2023-04-20
5712,1951,413,7.8,2024-07-19
5713,333,484,5.5,2024-05-02
5714,704,584,6.7,2025-08-25
5715,668,94,6.7,2024-05-15
5716,458,838,7.5,2023-09-09
5717,1234,259,5.9,2024-12-13
5718,559,394,8.4,2025-01-18
5719,1375,249,7.3,2024-04-27
5720,892,994,6.6,2023-11-04
5721,1287,918,6.7,2023-05-03
5722,1304,728,7.2,2025-03-22
5723,19,518,7.1,2023-01-16
5724,1565,947,6.9,2024-04-09
5725,911,424,7.2,2024-10-19
5726,1512,649,6.2,2025-08-29
5727,611,397,7.5,2024-08-09
5728,1816,874,5.5,2024-12-11
5729,280,291,6.4,2023-11-06
5730,1187,696,8.9,2025-10-12
5731,1765,852,8.8,2025-09-01
5732,1245,246,6.7,2025-10-12
5733,47,832,7.0,2023-06-17
5734,912,160,7.5,2025-07-18
5735,550,24,7.6,2025-02-26
5736,1285,898,9.1,2025-01-11
5737,974,213,5.9,2023-08-05
5738,293,94,6.6,2023-08-17
5739,1567,966,6.3,2023-04-19
5740,1265,973,7.9,2025-06-01
5741,844,507,6.6,2023-09-23
5742,867,710,6.0,2024-01-14
5743,1209,143,7.7,2023-02-19
5744,624,837,6.2,2024-02-13
5745,129,674,6.3,2023-03-03
5746,1566,418,7.6,2025-05-17
5747,897,434,8.6,2023-03-19
5748,1176,374,4.5,2022-12-10
5749,1268,150,4.9,2023-09-25
5750,812,798,8.1,2024-07-08
5751,993,531,2.4,2025-08-21
5752,45,146,7.1,2024-03-25
5753,1152,318,9.2,2024-07-04
5754,8,403,7.6,2025-07-22
5755,1134,552,6.7,2025-03-12
5756,1602,342,7.7,2025-09-24
5757,1220,271,4.4,2023-07-06
5758,937,879,7.4,2023-07-05
5759,629,911,8.9,2025-09-18
5760,1405,607,8.9,2024-01-05
5761,1393,924,6.6,2023-04-22
5762,1020,171,10.0,2025-04-02
5763,523,738,7.7,2023-08-02
5764,1146,511,4.9,2024-10-22
5765,721,686,5.9,2023-01-07
5766,1405,132,10.0,2025-03-27
5767,1266,298,6.4,2024-02-04
5768,1743,3,5.9,2024-01-23
5769,1170,41,7.0,2022-10-24
5770,583,831,6.9,2024-05-11
5771,831,36,7.7,2024-03-28
5772,565,706,8.0,2023-11-22
5773,155,902,6.6,2025-07-05
5774,1953,753,5.7,2025-02-02
5775,1043,692,7.9,2024-02-25
5776,397,674,6.8,2023-10-11
5777,1644,145,6.0,2025-05-21
5778,1246,22,5.9,2025-07-07
5779,1643,560,7.0,2025-02-02
5780,1033,401,6.7,2023-06-05
5781,1735,681,9.8,2023-07-16
5782,620,51,9.8,2024-08-15
5783,231,89,9.2,2025-03-30
5784,842,312,5.7,2025-04-08
5785,947,683,6.3,2025-04-20
5786,497,765,6.6,2023-02-26
5787,592,387,9.6,2024-01-23
5788,1719,809,8.0,2025-04-26
5789,939,18,7.9,2024-01-11
5790,1063,328,5.4,2022-10-20
5791,1933,89,7.4,2025-04-01
5792,1291,604,6.5,2025-01-20
5793,704,25,9.4,2024-06-13
5794,423,573,5.3,2024-05-02
5795,817,785,8.0,2023-07-07
5796,1502,347,7.8,2025-07-31
5797,1191,287,8.3,2024-10-15
5798,1099,214,8.1,2024-10-17
5799,1656,844,3.9,2025-06-16
5800,1093,147,3.2,2023-07-19
5801,219,508,4.8,2023-11-12
5802,780,899,5.4,2023-02-26
5803,600,118,6.9,2024-09-08
5804,1591,411,10.0,2023-01-31
5805,1197,978,6.8,2024-04-05
5806,1094,668,5.4,2024-02-05
5807,58,208,7.9,2024-07-03
5808,544,748,7.4,2023-02-27
5809,594,59,4.6,2023-06-01
5810,648,901,4.0,2025-09-11
5811,21,661,7.2,2023-12-22
5812,1623,713,6.1,2025-08-22
5813,1239,743,6.6,2025-08-04
5814,342,203,7.8,2022-11-25
5815,1358,241,6.9,2022-10-30
5816,1311,328,10.0,2023-09-25
5817,1055,921,4.6,2025-09-14
5818,1652,431,6.1,2023-10-27
5819,808,866,5.7,2024-01-23
5820,1794,672,7.4,2023-04-15
5821,21,932,9.0,2024-06-11
5822,670,223,5.9,2022-12-17
5823,1977,391,4.9,2024-03-21
5824,351,613,4.0,2023-11-08
5825,243,730,8.1,2023-10-15
5826,1712,781,6.2,2023-06-16
5827,1818,853,8.2,2024-09-21
5828,65,919,4.2,2025-04-26
5829,336,206,7.9,2024-04-22
5830,817,832,4.3,2024-03-24
5831,286,14,7.4,2022-10-26
5832,1969,92,4.7,2025-03-11
5833,940,929,7.7,2023-12-31
5834,81,60,7.2,2022-12-29
5835,813,59,8.3,2025-08-02
5836,820,740,5.8,2024-04-14
5837,594,39,5.5,2024-01-12
5838,1133,604,4.7,2025-06-26
5839,1233,54,5.8,2025-01-27
5840,1847,539,6.0,2023-05-26
5841,126,841,8.3,2025-10-06
5842,38,610,7.4,2025-01-19
5843,1721,603,7.5,2023-05-14
5844,1115,241,9.5,2023-08-13
5845,367,68,6.3,2024-05-07
5846,555,567,8.6,2023-06-03
5847,1095,455,7.7,2023-10-07
5848,1708,534,4.7,2023-08-27
5849,518,117,7.9,2024-11-08
5850,735,745,10.0,2023-10-31
5851,1066,4,7.9,2024-05-03
5852,214,829,8.2,2025-04-15
5853,1578,964,6.8,2025-05-09
5854,454,318,7.0,2025-02-16
5855,2,875,5.2,2024-08-14
5856,1140,844,6.2,2023-07-04
5857,1797,545,7.1,2022-10-15
5858,1106,991,9.2,2025-10-10
5859,1174,46,6.1,2025-10-02
5860,1138,178,4.8,2025-04-02
5861,390,540,8.4,2023-11-11
5862,1792,660,9.6,2024-05-12
5863,1364,972,7.1,2023-12-14
5864,1648,237,10.0,2023-02-24
5865,85,344,5.6,2023-03-08
5866,676,716,4.4,2024-05-24
5867,989,975,4.0,2023-02-09
5868,625,286,6.5,2024-07-12
5869,1366,67,9.4,2024-12-30
5870,1669,344,7.5,2025-07-27
5871,1108,557,8.6,2025-09-14
5872,1129,902,10.0,2024-05-28
5873,486,966,7.8,2024-03-30
5874,1268,615,6.2,2024-06-13
5875,1219,775,7.5,2024-06-28
5876,1510,185,6.0,2023-12-13
5877,971,640,8.7,2024-07-09
5878,537,700,6.8,2023-04-30
5879,1707,52,6.6,2023-04-03
5880,1751,637,8.5,2025-10-12
5881,1523,758,6.5,2023-07-29
5882,218,236,7.3,2023-09-02
5883,1134,51,3.7,2023-02-07
5884,712,946,7.0,2024-07-25
5885,852,269,6.7,2023-03-31
5886,1773,724,7.4,2023-04-06
5887,485,226,5.8,2025-07-14
5888,30,649,4.4,2025-06-26
5889,306,455,4.9,2025-08-11
5890,1896,428,6.0,2025-08-16
5891,1967,435,6.3,2023-08-26
5892,916,91,8.4,2022-10-30
5893,1615,249,3.9,2022-11-29
5894,759,789,5.0,2025-02-03
5895,1875,428,7.9,2023-12-26
5896,27,404,5.1,2024-06-12
5897,97,175,6.0,2024-06-22
5898,2,547,6.2,2024-03-21
5899,436,939,5.9,2023-01-12
5900,95,659,6.2,2024-07-13
5901,1392,26,6.9,2023-06-21
5902,707,525,6.0,2023-10-21
